Sample	01_A	01_B	01_C	02_A	02_B	02_C	03_A	03_B	03_C	04_A	04_B	04_C	05_A	05_B	06_A	07_A	07_B	08_A	08_B	09_A	10_A	10_B
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	0	1.34847	0	14.897	0	2.88334	0.333604	0.792747	1.27162	0.909993	0	1.52956	0	22.0942	2.29425	1.31575	3.19307	12.8145	2.54495	0	1.38682	1.31013
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Sellimonas.s__Sellimonas_intestinalis	3.99725	0	0	0	0	0	0	2.15998	8.80724	1.08363	37.398	0	0	0.168717	0.853787	0.443568	0	0.266613	2.94313	1.30822	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Senegalimassilia.s__Senegalimassilia_anaerobia	0	0	0	0	2.07155	0	0	0	0	0	0	0	0.959505	0	0	0	0	0	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0.341826	0	0	0	0	0	0	0.289948	0	0	0	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.297793
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_pneumoniae	0	0	0	0	0	0	0	3.7258	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154106
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_salivarius	0	0	0	0	0	0	0	7.96593	3.71233	0	0	0.221283	0	0	1.24197	0.79526	0	0.214624	6.78916	0	0	0.0869687
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_thermophilus	0	5.27948	0	0	0	4.97963	6.54621	0.0611521	7.69884	1.15406	0	0	0	0	0	0	0	0.513972	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_vestibularis	0	17.312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	154.238	226.652	153.265	125.452	89.1257	116.594	125.38	166.766	190.603	159.427	131.884	82.6242	126.873	220.666	130.195	105.752	210.967	178.671	208.043	377.267	122.31	126.81
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	90.2281	155.967	113.78	224.886	105.663	145.142	127.311	160.619	110.299	121.484	215.708	116.674	114.493	222.874	75.4876	97.5791	120.507	218.821	124.972	128.134	171.528	175.062
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Actinomyces.s__Actinomyces_sp_ICM47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.511645
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_caccae	0	0	0	0	0	0	0	0	0	0	0	3.3069	0	0	0	0	0	0	0	0	7.34715	6.25212
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0	1.97111	0	12.5231	0	0	0	0	0	0	2.62404	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_dorei	0	0	0	0	0	0	9.13933	28.7769	41.6758	0	0	0	0	0	0	6.02492	0	0	0	1.35694	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_faecis	0	0	0	0	0.143047	0.339228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_fragilis	0	0	1.877	67.7715	0	6.37238	1.41847	0	0	0	0	0.60362	0	0	0	0.712097	13.5164	0	0	0.602424	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0.235168	0	0	0	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_nordii	0	0	0	0	0	0	0	0	0	0	0	0	0.0397724	0	0	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	10.4943	0	0	0	0	2.24445	1.04719	0.215238	0	0	0	5.92415	0	12.1903	0.47871	2.47355	2.80632
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	0	0	0	0	0.207057	0	0	0	0.345275	0	3.18911	0	2.20237	2.39148
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	3.34128	5.78858	0	0	0	47.7733	17.4403	16.2415	18.2244	0	6.60803	0	13.62	0	8.17847	0	81.3937	89.446
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0	0	0	0	0	0	2.94002	9.50698	0	0	0	0	0	0	0	10.1846	9.77966
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Bilophila.s__Bilophila_wadsworthia	0	0	0	0	0	0	0	1.49395	0.44251	1.55182	0	1.72273	0	0	2.66079	2.31401	1.20408	0	2.06207	1.47447	1.97784	1.9634
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Clostridioides.s__Clostridioides_difficile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.5938	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Clostridium.s__Clostridium_perfringens	0	0	0	0.500993	0	7.37877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Desulfovibrio.s__Desulfovibrio_fairfieldensis	0	1.71202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Dialister.s__Dialister_invisus	0	0	0	0	0	0	0	0	0	0	0	0	1.46727	0	0	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Eggerthella.s__Eggerthella_lenta	5.16135	1.19374	0	35.685	0	6.12292	0	2.67086	4.11488	3.29617	14.4752	2.44591	0	50.3035	2.67652	7.53558	6.85715	69.3013	7.50802	19.2392	2.15924	1.22275
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Erysipelatoclostridium.s__Clostridium_innocuum	0	0	0	0	0	0	0	0	0	0.401625	20.4145	0	0	0	0	0.258532	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Erysipelotrichaceae_unclassified.s__Erysipelotrichaceae_bacterium_3_1_53	0	0	0	0	0	0	0	0	0	0	89.3066	0.653176	0	0	0	0	0	9.36811	0	0.791353	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Escherichia.s__Escherichia_coli	0	0	68.7763	0	10.5097	0	59.2984	0.736548	0	3.73064	0	0.0421764	0	0	0	5.43816	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Escherichia.s__Escherichia_fergusonii	0	0	0.155878	0	0	0	0.461143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Klebsiella.s__Klebsiella_quasipneumoniae	0	0	0	0	0	0	0	0	0	0	0	0.288211	0	0	0	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Klebsiella.s__Klebsiella_variicola	0	0	0	0	0	0	0	0	0	0	0	0.0629917	0	0	0	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Methanomassiliicoccus.s__Candidatus_Methanomassiliicoccus_intestinalis	0	0.95752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Odoribacter.s__Odoribacter_splanchnicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59071	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Oxalobacter.s__Oxalobacter_formigenes	0	0	0	0	0	0	0	0	0	0	0	0.220311	0	0	0	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Parabacteroides.s__Parabacteroides_distasonis	13.5665	4.17587	0.974734	19.4219	0	6.22414	0	0	0	0	4.14605	19.3462	0.880935	25.7465	0	0	16.1629	20.8239	8.05995	2.26024	7.22335	6.73337
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Parabacteroides.s__Parabacteroides_goldsteinii	0	0	0	0	0	0	0.442888	0	0	0	0	0	0	0	2.16433	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_pneumoniae	0	0	0	0	0	0	0	4.55667	1.57349	0	0	0	0	0	0	0	0	0	0	0	0	0.18111
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_salivarius	0	0	0	0	0	0	0	4.78687	0.521549	0	0	0.0803572	0	0	1.13794	0.759774	0	0	5.96004	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_thermophilus	0	11.4724	0	0	0	3.86849	7.11382	0.391986	8.51566	0.454995	0	0	0	0	0	0	0.254045	0.427229	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_vestibularis	0	16.7711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|unclassified	51.614	58.3984	31.3106	17.1066	14.2499	16.6889	25.3126	62.3389	41.5503	46.325	8.3848	4.6935	54.1973	123.254	11.465	10.488	13.9299	38.5413	49.7531	61.1541	13.9517	11.7575
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	151.431	231.295	173.152	285.537	181.969	225.464	189.423	241.757	182.195	197.918	296.171	191.14	179.469	298.784	134.046	167.516	194.795	289.231	198.103	208.042	261.864	268.393
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Actinomyces.s__Actinomyces_sp_ICM47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.609474
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_caccae	0	0	0	0	0	0	0	0	0	0	0	4.0746	0	0	0	0	0	0	0	0	8.05291	7.17628
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0	1.65009	0	11.6819	0	0	0	0	0	16.5915	2.96762	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_dorei	0	0	0	0	0	0	8.0818	24.354	36.2764	0	0	0	0	0	0	5.71846	0	0	0	0.916844	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_faecis	0	0	0	0	0.236533	0.406747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_fragilis	0	0	2.96397	48.7349	0	6.62262	2.23937	0	0	0	0	0.471013	0	0	0	0.751076	13.9583	0	0	0.721559	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_intestinalis	0	0	0	0	0	0	0	0	0	0	0	0.394967	0	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_nordii	0	0	0	0	0	0	0	0	0	0	0	0	0.0606712	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	18.4737	0	0	0	0	2.78501	1.18546	0.316756	0	0	0	6.45901	0	14.4353	0.553768	4.26351	4.78109
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	0	0	0	0	0.278842	0	0	0	0.538778	0	3.6918	0	2.5978	2.60317
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	1.28136	5.28703	0	0	0	37.624	9.35657	15.293	16.9884	0	7.09455	0	12.5355	0	8.63959	0	67.5728	76.2222
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0	0	0	0	0	0	7.10045	19.0036	0	0	0	0	0	0	0	10.3383	10.2404
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Bilophila.s__Bilophila_wadsworthia	0	0	0	0	0	0	0	1.53479	0.566778	1.61236	0	1.72276	0	0	2.6294	2.43742	1.26955	0	2.13371	1.58567	2.35461	2.31491
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Clostridioides.s__Clostridioides_difficile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.2539	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Clostridium.s__Clostridium_perfringens	0	0	0	0.481173	0	7.57861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Collinsella.s__Collinsella_aerofaciens	0	0	0	0	58.0562	12.5363	10.3487	30.7987	0	0	0	0	3.29316	0	43.9731	54.1439	0	0	0	0	5.06576	10.2026
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Desulfovibrio.s__Desulfovibrio_fairfieldensis	0	1.85902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Dialister.s__Dialister_invisus	0	0	0	0	0	0	0	0	0	0	0	0	1.40679	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	5.66561	1.37725	0	33.9385	0	5.87058	0	2.66025	3.96756	3.34417	15.424	2.62543	0	46.1126	3.4329	8.32005	5.93573	65.9912	7.05162	9.28969	1.66533	1.47245
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Erysipelatoclostridium.s__Clostridium_innocuum	0	0	0	0	0	0	0	0	0	0.743827	22.7291	0	0	0	0	0.483851	0.449727	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Erysipelotrichaceae_unclassified.s__Erysipelotrichaceae_bacterium_3_1_53	0	0	0	0	0	0	0	0	0	0	91.5851	0.565985	0	0	0	0	0	9.39735	0	0.690657	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Escherichia.s__Escherichia_coli	0	0	85.582	0	13.5164	0	73.1912	0.799931	0	3.87594	0	0	0	0	0	6.60521	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Escherichia.s__Escherichia_fergusonii	0	0	0	0	0	0	0.569948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Gordonibacter.s__Gordonibacter_pamelaeae	0	0	0.669289	2.19884	0	0	0	0	0	0	0	0	0.690747	1.15559	0	0	0	0	0	0	0	0.431543
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Gordonibacter.s__Gordonibacter_urolithinfaciens	0	0	0	0.334643	0	0.888549	0	0	0	0	0	0.252186	0	0	0	0	0	0	0	3.00923	0	0.144795
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Odoribacter.s__Odoribacter_splanchnicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6464	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Parabacteroides.s__Parabacteroides_distasonis	20.0032	5.29261	1.1642	25.2867	0	8.09028	0	0	0	0	7.27133	26.0781	1.28346	33.8861	0	0	19.2278	28.7436	11.1467	2.64592	8.77875	8.81378
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Parabacteroides.s__Parabacteroides_goldsteinii	0	0	0	0	0	0	0.515682	0	0	0	0	0	0	0	2.41647	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	0	0	0	0	0	0	1.78944	2.77422	0	1.72173	0	2.74974	0	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_pneumoniae	0	0	0	0	0	0	0	4.08681	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162225
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_salivarius	0	0	0	0	0	0	0	6.03294	0.923396	0	0	0.121107	0	0	1.22701	0.798078	0	0	6.56237	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_thermophilus	0	6.47298	0	0	0	4.46731	6.96998	0.0865762	8.20003	0.683471	0	0	0	0	0	0	0	0.50633	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_vestibularis	0	17.7345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|unclassified	78.2428	93.8296	52.2455	30.464	24.6918	29.5628	42.4068	94.3372	68.9425	73.0354	15.8227	8.93302	78.054	164.264	21.221	19.311	26.2329	64.5773	81.3517	106.374	25.106	21.5536
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	233.093	327.023	268.512	387.506	265.441	322.738	282.698	332.348	273.694	286.44	374.599	278.02	273.12	392.876	216.79	264.392	284.818	396.339	289.822	306.02	373.926	379.998
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_caccae	0	0	0	0	0	0	0	0	0	0	0	4.20116	0	0	0	0	0	0	0	0	8.23577	7.08342
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_cellulosilyticus	0	0	0	0	0	0	0	0	0	0.730264	0	8.48713	0	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_dorei	0	0	0	0	0	0	7.54996	22.2501	31.583	0	0	0	0	0	0	4.54577	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_faecis	0	0	0	0	0.216055	0.523432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_fragilis	0	0	1.70429	35.7317	0	4.8545	1.79274	0	0	0	0	0.496381	0	0	0	0.566089	9.58551	0	0	0.87317	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus	0	0	0	0	0	0	0	0	0	0	0	0.654644	0.238187	0	0	0	7.34108	0	13.8634	0.594897	6.36755	6.67896
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0	0	0	0	0	0	0	0	0	0	0	0	0.319119	0	0	0	0.508638	0	3.31692	0	2.85111	2.84402
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	2.23151	4.92324	0	0	0	33.3199	0	12.6783	14.3351	0	7.66758	0	10.9105	0	8.44192	0	61.5781	69.9845
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_xylanisolvens	0	0	0	0	0	0	0	0	0	0	0	4.63332	13.4764	0	0	0	0	0	0	0	11.2742	9.87581
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bilophila.s__Bilophila_wadsworthia	0	0	0	0	0	0	0	1.414	0.59874	1.40046	0	1.4992	0	0	2.12017	1.82906	0.984296	0	2.10064	1.18362	2.43485	1.97363
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Clostridioides.s__Clostridioides_difficile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.75881	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Clostridium.s__Clostridium_perfringens	0	0	0	0	0	6.90979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Desulfovibrio.s__Desulfovibrio_fairfieldensis	0	1.82889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Dialister.s__Dialister_invisus	0	0	0	0	0	0	0	0	0	0	0	0	2.09952	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Eggerthella.s__Eggerthella_lenta	3.59634	1.34062	0	31.1389	0	5.53659	0	2.33651	3.02052	3.36258	15.8671	2.80623	0	42.6511	4.66034	8.051	5.58215	61.7239	6.6208	21.7552	1.97658	1.59069
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Erysipelatoclostridium.s__Clostridium_innocuum	0	0	0	0	0	0	0	0	0	1.23469	14.0317	0	0	0	0	0.839747	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Erysipelotrichaceae_unclassified.s__Erysipelotrichaceae_bacterium_3_1_53	0	0	0	0	0	0	0	0	0	0	118.167	0.76502	0	0	0	0	0	10.9623	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Escherichia.s__Escherichia_coli	0	0	111.968	0	8.47328	0	86.5596	0.901297	0	2.86519	0	0	0	0	0	7.5901	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Escherichia.s__Escherichia_fergusonii	0	0	0	0	0	0	0.225046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Odoribacter.s__Odoribacter_splanchnicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73827	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Parabacteroides.s__Parabacteroides_distasonis	15.3353	4.82595	0.796871	19.3889	0	7.19367	0	0	0	0	0	20.9594	1.01748	27.8034	0	0	15.034	22.6599	7.85774	1.6923	7.63809	7.18219
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Parabacteroides.s__Parabacteroides_goldsteinii	0	0	0	0	0	0	0.496768	0	0	0	0	0	0	0	2.96933	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_pneumoniae	0	0	0	0	0	0	0	0.122658	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_salivarius	0	0	0	0	0	0	0	6.12849	1.49496	0	0	0.113729	0	0	1.81487	0.656446	0	0	6.1613	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_thermophilus	0	3.22884	0	0	0	6.02452	6.3915	0	9.01965	0.552802	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Streptococcus.s__Streptococcus_vestibularis	0	26.0052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|unclassified	114.547	138.348	79.8869	54.8309	40.8579	48.9879	65.1568	134.282	102.78	106.619	28.1748	15.7266	116.163	234.258	36.6672	35.1895	45.9076	113.461	126.429	166.979	40.5094	35.2006
PWY-7234: inosine-5'-phosphate biosynthesis III	44.1327	232.741	189.867	88.1093	54.1495	174.357	186.433	111.693	61.7264	37.6768	40.9359	30.3872	136.816	97.7578	52.2297	55.3613	46.7193	58.8578	109.887	65.3512	97.3204	104.564
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Alistipes.s__Alistipes_finegoldii	0	0	0	0	0	21.2307	1.7259	1.18085	0	0	11.3855	0.192267	0.386771	0	0	0.226114	0.224475	0	9.79257	0	0.857036	2.1145
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Alistipes.s__Alistipes_onderdonkii	0	0	0	0	0	0.327631	2.19956	0.727598	0	6.32405	0	0	0.949871	0	14.2423	8.49876	0.959453	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Alistipes.s__Alistipes_putredinis	0	0	0	0	0	6.94709	0	0	0	0	0	6.37346	2.76116	0	0	0	6.51326	0	6.32847	2.75709	12.5357	13.1805
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Bifidobacterium.s__Bifidobacterium_adolescentis	0	0	0	0	0	0	0	0	0	0	0	0	0.240875	0	0	0	0	0	0	0	2.35576	1.78902
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Bifidobacterium.s__Bifidobacterium_dentium	0	0	0.306111	0	0	4.34659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71886	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Escherichia.s__Escherichia_coli	0	0	75.2158	0	6.55007	0	58.3014	0	0	1.53255	0	0	0	0	0	4.31264	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Methanobrevibacter.s__Methanobrevibacter_smithii	0	34.8485	4.80318	34.4173	0	24.1095	0	0	0	0	0	9.23816	0	0	0	0	15.4083	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Methanosphaera.s__Methanosphaera_stadtmanae	0	0	0	0	0	0	0	0	0	0	0	0.964748	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0.294213	0	0	0	0	0	0	0.0999031	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Streptococcus.s__Streptococcus_mutans	0	0	0	0	0	0	0	0	0	0	0	0.437462	0	0	0	0	0	0	0	0	0	0
PWY-7234: inosine-5'-phosphate biosynthesis III|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	0	0	0	0	0	0	0.650188	0	0.17958	0	0	0	0	0	0	0	0	0.228822	0.378247
